screen_name,id,created_at,trucated text
Zeemeermin6,1460224218600288261,2021-11-15 12:32:38,b'@MarcoPrijs @brinkblok @mmeeuw @thierrybaudet #wnw https://t.co/pVeg8itt4O'
Joeli57,1460223965696253952,2021-11-15 12:31:37,b'@Lovely__Wilma \xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\nOhhhh. En dat tijdens #wnw.\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
Jeffarson29,1460223497687519239,2021-11-15 12:29:46,b'@mennovandorp @ChantalTweettt @RijnMary #wnw wordt niet wakker https://t.co/m28BAWKCsK'
radkohagen,1460223324064256005,2021-11-15 12:29:04,b'#wnw'
Jeffarson29,1460223133672169477,2021-11-15 12:28:19,b'@RWeerdmeester @ChantalTweettt @RijnMary #wnw word niet wakker https://t.co/mCPbLNTnot'
Chasalin,1460223094946246659,2021-11-15 12:28:10,b'Ik krijg slapende handen van die #wnw.\nIk moet er steeds weer op gaan zitten...'
ElPasYou_2,1460222705907777537,2021-11-15 12:26:37,b'#WNW https://t.co/9CasqdiMeB'
Paultrossel,1460222248778936324,2021-11-15 12:24:48,"b'@Seabee93186761 @NOS Zo, we hebben er weer \xc3\xa9\xc3\xa9n: #droeftoeter onder de droeftoeters. Maar gelukkig is het\xe2\x80\xa6 https://t.co/5FJmBfC8ln'"
wappiespot,1460221803196997635,2021-11-15 12:23:02,b'Bijna gemist! #wnw https://t.co/p9DAUGoX6C'
OJongere,1460221597143416835,2021-11-15 12:22:13,b'RT @sasukeboy888: #wnw moet lukken\xe2\x80\xa6\xe2\x80\xa6.\nAl 6 weken clean van \xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\nDan is een week wappies negeren piece of cake\xe2\x80\xa6..'
belsammael,1460221496140435458,2021-11-15 12:21:48,"b'@HaddockIsBoos All right, het zal lastig worden, maar daar gaan we. #wnw'"
breiconsulent,1460221250542972930,2021-11-15 12:20:50,b'Ik doe mee met de #wnw ! https://t.co/cd3dte6TaQ'
Stilste,1460221088219213827,2021-11-15 12:20:11,b'@hvangalen @JdeVTuinieren Kan zelfs buiten de #wnw \xf0\x9f\x98\x89'
LordPengwyn,1460220129338347522,2021-11-15 12:16:23,b'@CuiBono2 @Arnodg #wnw https://t.co/Pa1mtTZ1LK'
Stilste,1460220112808599560,2021-11-15 12:16:19,b'@ellekekrijger #wnw'
radkohagen,1460220103728021513,2021-11-15 12:16:16,b'Is er een sneltoets voor #wnw? Ik typ me nog steeds suf!'
GaitGerritje,1460220008185966598,2021-11-15 12:15:54,b'@Pietje68321427 @RTLnieuws #wnw https://t.co/osLYKukaKq'
radkohagen,1460219947825704960,2021-11-15 12:15:39,b'@ellekekrijger #wnw'
radkohagen,1460219461160550406,2021-11-15 12:13:43,b'@thierrybaudet @CIDI_nieuws #wnw #wnw #wnw'
Jeffarson29,1460219415291744264,2021-11-15 12:13:32,"b'@HaddockIsBoos Great job\xf0\x9f\x91\x8f\xf0\x9f\xa4\xa1\xf0\x9f\x8e\x88, you have your task succesful completed! Now is it time to sleep!\xf0\x9f\x8c\x9b In this dream comple\xe2\x80\xa6 https://t.co/mqClI7I3hc'"
LordPengwyn,1460219304310460417,2021-11-15 12:13:06,b'@JdeWittvanOldeB @BeedeGee @Joop_nl #wnw https://t.co/pRU7GCiHo7'
njmidm,1460218706655649794,2021-11-15 12:10:43,b'@TheHennaK @jhgvdvelde @Arline27026835 @HoukjeK #WNW \xf0\x9f\x99\x88'
TPluus,1460218310319128580,2021-11-15 12:09:09,b'@ChantalTweettt #wnw'
brinkblok,1460218029950881794,2021-11-15 12:08:02,b'@MarcoPrijs @Zeemeermin6 @mmeeuw @thierrybaudet #WNW #WNW #WNW'
RWeerdmeester,1460217356089806849,2021-11-15 12:05:21,b'@Jeffarson29 @ChantalTweettt @RijnMary #wnw'
jeroennn12,1460216954728468497,2021-11-15 12:03:46,b'@ChantalTweettt #wnw https://t.co/RGnC9ygd36'
GapzAI,1460216906867167233,2021-11-15 12:03:34,"b'Gaps Weekly Recap: 8-12th Nov, Total Increase 1815% increase with 751% increase from our Green Alerts\n\n#NUZE\xf0\x9f\x94\xbc251.36\xe2\x80\xa6 https://t.co/gBn98I5col'"
LordPengwyn,1460216756484685828,2021-11-15 12:02:58,b'@Nicky992526911 @Lampladies #wnw https://t.co/AreAoH9xob'
Paultrossel,1460216198071730181,2021-11-15 12:00:45,"b'@IKBENMENS66 @NOS Zoveel vragen, \xc3\xa9\xc3\xa9n antwoord #wappienegeerweek #wnw'"
njmidm,1460215919297368068,2021-11-15 11:59:39,b'@MerlotVine @Marc_Veld @PvanHouwelingen @karinstuiveberg Pssst #WNW'
brinkblok,1460215858651873280,2021-11-15 11:59:24,b'@ChantalTweettt #WNW #WNW #WNW'
LordPengwyn,1460215724723613701,2021-11-15 11:58:52,b'@Lampladies #wnw https://t.co/gxSPzWAOlT'
JdeVTuinieren,1460215629697409031,2021-11-15 11:58:30,b'RT @mevrouwadvocaat: In dat gezegde \xe2\x80\x9calles dat je aandacht geeft groeit\xe2\x80\x9d zit wel wat. Z\xc3\xa9ker met de stimulans door algoritmes. Dus: prima om\xe2\x80\xa6'
JdeVTuinieren,1460215497522401289,2021-11-15 11:57:58,b'RT @hvangalen: Dit wordt mijn standaard antwoord tijdens de volgende #wnw. \xf0\x9f\x98\x86'
JdeVTuinieren,1460215393331683333,2021-11-15 11:57:33,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
TuijnmanJasper,1460215296531251204,2021-11-15 11:57:10,b'@Maxiozz @knorretje008 @markrutte @Vera_Bergkamp Je hebt geluk dat het #wnw is en niet #wbw.'
mevrouw_Judith,1460215243548893184,2021-11-15 11:56:58,b'@HufterXL @robertpijkeren @dorstvlegel #WNW voor de wappen\n#WNW 3x is scheepsrecht. #WNW\nMoet met CAPSLOCK'
brinkblok,1460215159360741377,2021-11-15 11:56:38,b'@kaatpleunis @T4antiw4ppie @LoederMoeder_90 \xf0\x9f\x98\xb9\xf0\x9f\x98\xb9\xf0\x9f\x98\xb9hij is er druk mee\xf0\x9f\x91\x8d#WNW'
mevrouw_Judith,1460215148409499650,2021-11-15 11:56:35,b'@BasGreuter @wdrvdweerd #WNW voor de wappen\n#WNW 3x is scheepsrecht. #WNW\nMoet met CAPSLOCK'
Joeli57,1460215079643852807,2021-11-15 11:56:19,"b'Prachtig voorbeeld dat een artikel n\xc3\xb3\xc3\xb3it objectief kan zijn, zo lang je niet in staat bent het zonder bias te lezen\xe2\x80\xa6 https://t.co/BS3pCXzGoE'"
mevrouw_Judith,1460215053580484608,2021-11-15 11:56:12,b'@Jeffarson29 @max_sand_ @JohnTJ90845048 @hugodejonge #WNW voor de wappen\n#WNW 3x is scheepsrecht. #WNW\nMoet met CAPSLOCK'
brinkblok,1460214661714956291,2021-11-15 11:54:39,b'RT @prochange1: Gisteren al een beetje opgewarmd. Maar vandaag start dan eindelijk de Wappie Negeer week!! Doe mee met #wnw mensen! \xf0\x9f\x91\x8d\xf0\x9f\x8f\xbb'
mevrouw_Judith,1460214461533409281,2021-11-15 11:53:51,b'@JdeVTuinieren @T4antiw4ppie Als je zoekt op de hash tag #wnw lees je leuke berichten. Bij vorige wnw snapten ze he\xe2\x80\xa6 https://t.co/L9tWOVLtxd'
brinkblok,1460214351726620672,2021-11-15 11:53:25,b'Oh ja het is #WNW laten we t trending maken\n#WNW voor de wappen\n#WNW 3x is scheepsrecht.\nMoet net CAPSLOCK zie ik.'
mennovandorp,1460213608776933380,2021-11-15 11:50:28,b'@Jeffarson29 @ChantalTweettt @RijnMary #wnw'
JAG_72,1460212627666309120,2021-11-15 11:46:34,b'Gelukkige #wnw #wappienegeerweek https://t.co/O0HMCcluYj'
radkohagen,1460211972214038534,2021-11-15 11:43:58,b'@thierrybaudet @SigridKaag #wnw'
Battie_wappie,1460211674573647880,2021-11-15 11:42:47,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
mevrouw_Judith,1460210831573012480,2021-11-15 11:39:26,b'@JdeVTuinieren @T4antiw4ppie Het is Wappie Negeer Week. \nZe houden niet van negeren. Antwoorden met #wnw en verder\xe2\x80\xa6 https://t.co/eoeVopNrTC'
alice_veen,1460209888223768579,2021-11-15 11:35:41,b'@RupsPopVlinder @fransweisglas @NPO1 #wnw'
HarenPhil,1460209050155687941,2021-11-15 11:32:21,b'RT @Stiefloeder1: Ter introductie van de #WNW Ik zie dat wappie Nederland zich dit weekend weer aardig heeft geroerd op den Twit en in den\xe2\x80\xa6'
HaddockIsBoos,1460208892139479044,2021-11-15 11:31:43,b'@Jeffarson29 #wnw https://t.co/qdG7IgvmWU'
Rigong3,1460208707611074566,2021-11-15 11:30:59,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
Waldeck,1460208603298684934,2021-11-15 11:30:35,b'@HaddockIsBoos @TailfoxTim Fijne #wnw! https://t.co/I3XboyJMEi'
HcWapmans,1460208095926358021,2021-11-15 11:28:34,b'@Lovely__Wilma Wilmaaaaaa het is #WNW'
WijZeggen,1460207791323455488,2021-11-15 11:27:21,b'@feddomw @PeterNoordhoek @BartvanHorck Peter klinkt als een typische wappie. Bij ieder onderwerp heb je mensen die\xe2\x80\xa6 https://t.co/QnxhTZflDg'
Dutchrevolutio,1460207207711219712,2021-11-15 11:25:02,b'RT @HaddockIsBoos: HAPPY #WNW'
BrabantNick,1460206972733636612,2021-11-15 11:24:06,b'@7MissG7 @thesecret005 #WNW https://t.co/TNxugOoMaK'
TuijnmanJasper,1460205851399053315,2021-11-15 11:19:38,b'@FransSmeets6 @DonQuixote2583 @maan_schev @DrywFiltiarn Gelukkig is het #wnw'
KoningBarend,1460205306353537032,2021-11-15 11:17:28,b'Iedereen! onze kapitein Haddock @HaddockIsBoos heeft deze week uitgeroepen tot #wnw #wappienegeerweek Dus laat ze lekker lullen.'
Grofindebek,1460205233632681991,2021-11-15 11:17:11,b'Halloo! Het is #wnw!\nEn ik zie een partij aandacht voorbijkomen van heb ik jou daar.'
antazoa,1460205051616636931,2021-11-15 11:16:28,b'@TransTexan @wimjmvoermans @NOS #wnw'
KoningBarend,1460204849174302723,2021-11-15 11:15:39,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
Joeli57,1460204745138884608,2021-11-15 11:15:15,"b'@sasukeboy888 Ik al sinds 2012, dus sowieso zat energie voor #wnw'"
BlankePit,1460204493933629446,2021-11-15 11:14:15,b'Wat een h\xc3\xa9\xc3\xa9rlijk begin van de week! \xf0\x9f\xa5\xb3\xf0\x9f\xa4\xa9\xf0\x9f\x9a\xae\n#wnw'
sasukeboy888,1460204486081851397,2021-11-15 11:14:13,b'@silviavaxxx #wnw he \xf0\x9f\x98\x82'
prof_Akkermans,1460204280468623365,2021-11-15 11:13:24,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
Grofindebek,1460203997332135937,2021-11-15 11:12:16,"b'@helena_is_here Heerlijk, zo\xe2\x80\x99n weekje #wnw\xe2\x80\xa6'"
Bartissimus,1460203994329059333,2021-11-15 11:12:16,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
ErikDeVlieger1,1460203969922359304,2021-11-15 11:12:10,b'@SofiaRinaldi90 Sssst t is #wnw'
LamaGlama95,1460203847255830536,2021-11-15 11:11:41,b'@sasukeboy888 ik ben al gezakt voor deze test helaas. Maar we beginnen gewoon weer opnieuw #wnw'
LamaGlama95,1460203396363915267,2021-11-15 11:09:53,b'@hschel1968 Op deze manier wordt #wnw wel erg moeilijk! Ik ben al gezakt ervoor in elk geval.'
B16Jeroentje,1460203058802081795,2021-11-15 11:08:33,b'@rblommestijn Even doorlezen en je komt er al weer snel achter dat dit bericht uit zijn verband getrokken wordt. St\xe2\x80\xa6 https://t.co/e7JnRL1wAj'
Stilste,1460202392968957958,2021-11-15 11:05:54,"b""@Paultrossel Misschien luisteren ze juist beter na zo'n week. Ze  vinden het niet leuk om genegeerd te worden \xf0\x9f\xa4\xb7\xf0\x9f\x98\x89\n\n#wnw"""
TPluus,1460202233732161540,2021-11-15 11:05:16,b'@thierrybaudet #wnw'
4Cycling,1460202173460107264,2021-11-15 11:05:02,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
LordPengwyn,1460202139859443721,2021-11-15 11:04:54,b'@Felicia25249193 @SigridKaag #wnw https://t.co/Q81rY4z1Yq'
TPluus,1460201774099353602,2021-11-15 11:03:26,b'@ChantalTweettt #wnw'
Stilste,1460201726263406595,2021-11-15 11:03:15,b'@DebunkerDutch @Myriam_Heyens We zijn pas een paar uur bezig. Doe gewoon net of je net pas uit bed komt en je dag n\xe2\x80\xa6 https://t.co/sqbgTmaz83'
B16Jeroentje,1460201703207325701,2021-11-15 11:03:09,b'@coenvermeeren @viruswaarheid #wnw'
LordPengwyn,1460201474743586828,2021-11-15 11:02:15,b'@haubke @NederbelgJ @Marazijn @SigridKaag #wnw https://t.co/3MnZisMSpp'
Jeffarson29,1460199575591993344,2021-11-15 10:54:42,"b'Ieder mens dat met voorbedachte raden, voor groot publiek en een actieve achterban wat zich hier bewust van is. Pre\xe2\x80\xa6 https://t.co/DNIu5CvIDK'"
Jeffarson29,1460199565081067523,2021-11-15 10:54:40,"b'Vele die de hashtag #wnw gebruiken, hebben ook een \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88/\xf0\x9f\x8c\x88 en/ of #BLM in hun naam staan.\n\nIk vraag mij serieus af,\xe2\x80\xa6 https://t.co/seqJxhgcLC'"
RWeerdmeester,1460199346708832258,2021-11-15 10:53:48,b'@RonAdriaanseFVD @mmeeuw #wnw'
Paultrossel,1460198652652183556,2021-11-15 10:51:02,b'@IKBENMENS66 @NOS #wnw trouwens je capslock schiet telkens aan.'
ErikDeVlieger1,1460198477489741826,2021-11-15 10:50:20,b'@pooljohnny @WemermanRico @KAFKA_Dev Sssst t is #wnw'
GeraldVieze,1460198326486421505,2021-11-15 10:49:44,b'@thierrybaudet @mauricedehond #wnw https://t.co/efvK57mgKw'
Paultrossel,1460198112891482122,2021-11-15 10:48:53,b'@corja22 @NOS #wnw'
hschel1968,1460197598682394627,2021-11-15 10:46:51,b'@Stiefloeder1 @FartVader4 Dat is gewoon niet te doen die #wnw!'
Gerdachristiaan,1460197307614478337,2021-11-15 10:45:41,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
JannieBrouwer,1460196476294946816,2021-11-15 10:42:23,b'#Wappienegeerweek #wnw https://t.co/6jwQbLY4PN'
GeraldVieze,1460196162070360065,2021-11-15 10:41:08,b'@RoyBruinsma #wnw https://t.co/217QW8Zp4E'
max_sand_,1460195736147087364,2021-11-15 10:39:27,b'#wnw https://t.co/sHbBSQmWHf'
GeraldVieze,1460195064571961344,2021-11-15 10:36:47,b'@Burgerfront1 @VrijHaags @petervlemmix #wnw https://t.co/SLATBiTWJJ'
UnshackleC,1460194632969691138,2021-11-15 10:35:04,b'@Nic34637615 @hommel_b Een laatste reactie voordat ik #wnw echt in acht neem: voor minima waren er gratis tickets beschikbaar.'
WittgensteinsR,1460194508575019014,2021-11-15 10:34:34,b'@thierrybaudet #WNW https://t.co/qKlWEYyONC'
marcogroenhof,1460193411345047553,2021-11-15 10:30:13,"b'@DeNegering @dancalegria @SigridKaag @loestendolle @rivm Twitter is inderdaad vluchtig, daarom is het belangrijk on\xe2\x80\xa6 https://t.co/s7G7eDdXen'"
MeneerKiek,1460193318005006338,2021-11-15 10:29:50,b'RT @HaddockIsBoos: HAPPY #WNW'
Stiefloeder1,1460192009256411141,2021-11-15 10:24:38,b'@FartVader4 Het is #WNW schat!'
sasukeboy888,1460191861306535936,2021-11-15 10:24:03,b'#wnw moet lukken\xe2\x80\xa6\xe2\x80\xa6.\nAl 6 weken clean van \xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\xf0\x9f\x9a\xac\nDan is een week wappies negeren piece of cake\xe2\x80\xa6..'
Flippo1956,1460191679546331141,2021-11-15 10:23:20,"b'Heerlijk, #wnw vandaag.'"
sasukeboy888,1460191352046686211,2021-11-15 10:22:02,b'@Mia_Leeuwin @knorretje008 @john_shotgun @ADOotjuh Die #wnw is best lastig\xe2\x80\xa6'
Carina_mareloca,1460190581511106560,2021-11-15 10:18:58,b'Mooie herfsttekening voor jullie van de 8jo\n#wnw https://t.co/BDzLXDT1t8'
Jeffarson29,1460190302535364608,2021-11-15 10:17:51,b'@ChantalTweettt @RijnMary Iedereen die bewust voorstander is van dit beleid en tegen mij de #wnw komt prediken\n\nZal\xe2\x80\xa6 https://t.co/JElOtFq0kk'
UnshackleC,1460190162374299649,2021-11-15 10:17:18,b'Laten we allen #wnw in stand houden. 15-21 november niet meer reageren op wappietweets. Zal ons ieder ook wat rust\xe2\x80\xa6 https://t.co/1cLRmLqOBa'
anja99059457,1460189049096912896,2021-11-15 10:12:52,b'@Youran1981 @trendyliquid @NederbelgJ #wnw https://t.co/1DZVmd2xQZ'
mevrouw_Judith,1460188634263564289,2021-11-15 10:11:14,b'De wappies vinden genegeerd worden echt niet leuk. Net doen of het ze niet uitmaakt maar wel 2x happen. #wnw https://t.co/43HgI2Ixpw'
hschel1968,1460188332936282113,2021-11-15 10:10:02,b'@Tinuzsz @Josie_Born_1968 Voldoet deze tweet aan de spelregels van de #wnw?'
Jeffarson29,1460187873165066244,2021-11-15 10:08:12,b'@mevrouw_Judith @max_sand_ @JohnTJ90845048 @hugodejonge #wnw Word Niet Wakker https://t.co/Dsx78ed3aM'
WittgensteinsR,1460186904331173896,2021-11-15 10:04:21,b'@njmidm #WNW'
prochange1,1460186496061820932,2021-11-15 10:02:44,b'#wnw i.c.m. #thuiswerken is z\xc3\xa9\xc3\xa9r effectief! https://t.co/HDWN2jTo36'
PostvanFenna,1460186264251027459,2021-11-15 10:01:49,b'@KAFKA_Dev #WNW'
BronzeBonz,1460186174262288390,2021-11-15 10:01:27,b'@Stiefloeder1 Fijne #wnw !'
PostvanFenna,1460186165252923393,2021-11-15 10:01:25,b'@thierrybaudet #WNW'
LordPengwyn,1460186163159998465,2021-11-15 10:01:24,b'@volger4444 @Lampladies #wnw https://t.co/3PuxBGYmyU'
SjaQweer,1460186026765389828,2021-11-15 10:00:52,"b'@dutchsunrise1 @Muziek2Dansen @JosetteDaemen Sorry, ik was vergeten dat het #wnw is. Volgende week weer een kans! \xf0\x9f\x91\x8b\xf0\x9f\x8f\xbb https://t.co/fAwjIL3YW8'"
sylvia_ng79,1460185793356607489,2021-11-15 09:59:56,"b'@Stiefloeder1 Oh, bedankt voor deze introductie, anders had ik de #WNW gemist. Het wordt een heerlijke week denk ik\xe2\x80\xa6 https://t.co/dQIBAEEhOu'"
JAG_72,1460185564364292097,2021-11-15 09:59:02,"b'@DieTukkerfries Jelmer, het is #WNW'"
Deug_mens,1460185526007484420,2021-11-15 09:58:52,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
SjaQweer,1460185359749373952,2021-11-15 09:58:13,"b'@spercyboon Ik ook al, maar mijn excuus is dat ik niet doorhad dat er weer een #wnw is. Beter laat dan nooit, zullen we maar zeggen.'"
JAG_72,1460185117968805888,2021-11-15 09:57:15,"b'RT @HaddockIsBoos: Op inmiddels veler verzoek, en Rien heeft helemaal gelijk, kondig weer een #wnw af. Vanaf maandag 15 november tot en met\xe2\x80\xa6'"
T4antiw4ppie,1460184950972596225,2021-11-15 09:56:35,b'@dekkerjh @Stiefloeder1 Daar mag je wel op reageren maar.op wappies #wnw \xf0\x9f\xa4\xa3'
JAG_72,1460184883209330690,2021-11-15 09:56:19,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
Jeffarson29,1460183805352886274,2021-11-15 09:52:02,"b'@ChantalTweettt @RijnMary #WNW\n\n""Word Niet Wakker"" bedoelen zij er vast mee.\xf0\x9f\xa4\xa3 https://t.co/Z1FlWChy2D'"
SAMSAMMERSAMST,1460183733961732096,2021-11-15 09:51:45,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
mevrouw_Judith,1460183465429803008,2021-11-15 09:50:41,b'@max_sand_ @JohnTJ90845048 @Jeffarson29 @hugodejonge #wnw'
wup5,1460183238601805824,2021-11-15 09:49:47,"b'Ik spot een wap met een enorme grote smoel.\nMaar ey......#WNW \nDus ik neem nog een koppie Thee\n\nH\xc3\xa9, dat rijmt \\o/'"
dekkerjh,1460183233178619905,2021-11-15 09:49:46,b'@Stiefloeder1 #WNW ? Deze week? Zeer moeilijk Sliert vs van Ranst.'
mevrouw_Judith,1460183068665331713,2021-11-15 09:49:07,b'@BasGreuter @wdrvdweerd #wnw'
mevrouw_Judith,1460182927245991938,2021-11-15 09:48:33,b'@HufterXL @robertpijkeren @dorstvlegel #wnw'
Stilste,1460182903120437252,2021-11-15 09:48:27,b'@prochange1 #wnw\n#wnw\n#wnw\n#wnw\n#wnw\n#wnw\n#wnw\n#wnw'
radkohagen,1460182113618173956,2021-11-15 09:45:19,b'@thierrybaudet #wnw'
mennovandorp,1460181195141095439,2021-11-15 09:41:40,b'@RichardvSchayk @SBuckens @Patrieeees @hugodejonge Sorry #wnw'
GeraldVieze,1460181027062693891,2021-11-15 09:41:00,b'@dancalegria @marcogroenhof @mevrouwadvocaat #wnw https://t.co/pBAco2bRGk'
sapperdewap,1460180598660677633,2021-11-15 09:39:18,b'Wat is #wnw week?!'
radkohagen,1460180575977885699,2021-11-15 09:39:12,b'@thierrybaudet #wnw'
polluxsterling,1460179741747691522,2021-11-15 09:35:53,b'@taalvrouw @lindapinoo @JudyJudyfirenze #WNW\n\nWNW'
knorretje008,1460177657476300800,2021-11-15 09:27:36,b'@Mia_Leeuwin @_hoek jep #WNW'
marcogroenhof,1460176650453368833,2021-11-15 09:23:36,b'RT @ArendRuisman: Yay! #wnw'
Betsy16081,1460175788016349184,2021-11-15 09:20:11,b'@HaddockIsBoos Aye aye captain! #WNW'
AnjaMekenkamp,1460174930352480263,2021-11-15 09:16:46,"b'RT @marcogroenhof: @B16Jeroentje @ducom99 @AnjaMekenkamp @GPPhilosopher @viruswaarheid Ja, dat kende ik dus niet, maar een leuke uitdaging\xe2\x80\xa6'"
HettemaRita,1460174869711233030,2021-11-15 09:16:32,b'@Lovely__Wilma #WNW  (wappie Negeer Week) https://t.co/BiL2JwSxRe'
sasukeboy888,1460174840405626881,2021-11-15 09:16:25,b'@rymbltn #wnw'
DGeooof,1460174558695235591,2021-11-15 09:15:18,"b'RT @DVaccit: Nog 1,5 uur mensen. Dan is het #wnw. Dus wil je nog reageren op je favoriete wap, doe het NU!'"
DGeooof,1460174550516252672,2021-11-15 09:15:16,b'RT @T4antiw4ppie: Zullen we gewoon weer #WNW doen ?? @HaddockIsBoos word ze inmiddels al weer behoorlijk zat'
marcogroenhof,1460174150115500033,2021-11-15 09:13:40,"b'@B16Jeroentje @ducom99 @AnjaMekenkamp @GPPhilosopher @viruswaarheid Ja, dat kende ik dus niet, maar een leuke uitda\xe2\x80\xa6 https://t.co/2UtsHxvm6W'"
Joeli57,1460173626439868416,2021-11-15 09:11:35,b'@T4antiw4ppie Scheutje Tia Maria ook goed?\xf0\x9f\xa4\xaa\xf0\x9f\xa4\xa3\n#wnw'
RealAlterrock,1460171982599864322,2021-11-15 09:05:03,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
spercyboon,1460171758896656387,2021-11-15 09:04:10,b'@ja_nien #wnw'
DebunkerDutch,1460171753033019396,2021-11-15 09:04:09,b'@ChantalTweettt #WNW https://t.co/Wr7v3HqsC2'
_nl3101,1460171501248913408,2021-11-15 09:03:09,b'#WNW   Moeilijk. Dat vind ik.'
prochange1,1460171305207185408,2021-11-15 09:02:22,"b'@ChantalTweettt Sorry, #wnw https://t.co/ljrwrQwhCp'"
pink_indian_,1460170430816399363,2021-11-15 08:58:54,b'RT @Stiefloeder1: Ter introductie van de #WNW Ik zie dat wappie Nederland zich dit weekend weer aardig heeft geroerd op den Twit en in den\xe2\x80\xa6'
Kamil_Gnatowski,1460169732531838982,2021-11-15 08:56:07,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
B16Jeroentje,1460169171128487938,2021-11-15 08:53:53,b'@marcogroenhof @ducom99 @AnjaMekenkamp @GPPhilosopher @viruswaarheid #wnw vind ik wel een leuke'
HermanBrinkhor2,1460169088504844305,2021-11-15 08:53:33,"b'RT @HaddockIsBoos: Beste @vanranstmarc, deze week organiseren we #wnw (Wappie negeer week). We proberen zo veel mogelijk te reageren met al\xe2\x80\xa6'"
MeesterEddy,1460168595384815619,2021-11-15 08:51:36,b'@coco_allo @SofiaRinaldi90 @JohnBaBalt @KAFKA_Dev #wnw https://t.co/c4Kgozp54n'
70ffL1n3,1460168074565410817,2021-11-15 08:49:32,b'@thierrybaudet @fvdemocratie #wnw https://t.co/ncKKDiCFff'
